"Status","Year","Region_ITL2","Profession_of_post","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Bedfordshire and Hertfordshire","Project Delivery","30-39","40","30","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Project Delivery","40-49","40","30","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Project Delivery","50-59","40","40","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Project Delivery","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Project Delivery","65+","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Property","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Property","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Property","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Property","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Property","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Property","65+","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Psychology","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Psychology","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Psychology","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Psychology","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Science and Engineering","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Science and Engineering","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Science and Engineering","30-39","60","50","43810","41040"
"In post","2021","Bedfordshire and Hertfordshire","Science and Engineering","40-49","70","60","50270","45610"
"In post","2021","Bedfordshire and Hertfordshire","Science and Engineering","50-59","50","50","52880","45650"
"In post","2021","Bedfordshire and Hertfordshire","Science and Engineering","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Science and Engineering","65+","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Security","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Security","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Security","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Security","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Security","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Security","65+","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Statistics","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Tax","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Tax","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Tax","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Unknown","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Unknown","20-29","150","150","27880","27570"
"In post","2021","Bedfordshire and Hertfordshire","Unknown","30-39","180","170","29550","29290"
"In post","2021","Bedfordshire and Hertfordshire","Unknown","40-49","280","260","29510","29290"
"In post","2021","Bedfordshire and Hertfordshire","Unknown","50-59","440","400","30020","29290"
"In post","2021","Bedfordshire and Hertfordshire","Unknown","60-64","140","120","30170","29290"
"In post","2021","Bedfordshire and Hertfordshire","Unknown","65+","40","30","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Veterinarian","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Veterinarian","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Commercial","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Commercial","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Commercial","30-39","30","30","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Commercial","40-49","50","50","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Commercial","50-59","60","60","43110","42000"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Commercial","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Commercial","65+","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Communications","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Communications","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Communications","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Communications","50-59","30","30","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Communications","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Communications","65+","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Counter Fraud","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Digital, Data and Technology","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Digital, Data and Technology","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Digital, Data and Technology","30-39","50","50","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Digital, Data and Technology","40-49","80","70","46000","44760"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Digital, Data and Technology","50-59","70","70","44290","40670"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Digital, Data and Technology","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Digital, Data and Technology","65+","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Economics","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Economics","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Economics","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Economics","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Finance","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Finance","20-29","40","40","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Finance","30-39","70","60","36890","33300"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Finance","40-49","70","70","39970","35300"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Finance","50-59","100","100","41770","36520"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Finance","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Finance","65+","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Human Resources","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Human Resources","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Human Resources","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Human Resources","40-49","40","30","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Human Resources","50-59","50","50","43160","40190"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Human Resources","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Human Resources","65+","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Intelligence Analysis","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Intelligence Analysis","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Intelligence Analysis","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Intelligence Analysis","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Intelligence Analysis","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Internal Audit","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Internal Audit","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Internal Audit","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Internal Audit","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","International Trade","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","International Trade","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","International Trade","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","International Trade","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","International Trade","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","International Trade","65+","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Knowledge and Information Management","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Knowledge and Information Management","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Knowledge and Information Management","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Knowledge and Information Management","50-59","30","30","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Knowledge and Information Management","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Knowledge and Information Management","65+","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Legal","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Legal","30-39","40","30","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Legal","40-49","50","50","51740","51970"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Legal","50-59","50","50","50400","46210"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Legal","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Legal","65+","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Medicine","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Medicine","30-39","40","30","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Medicine","40-49","30","30","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Medicine","50-59","30","30","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Medicine","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Medicine","65+","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Operational Delivery","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Operational Delivery","20-29","700","690","26780","27660"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Operational Delivery","30-39","700","670","29270","30400"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Operational Delivery","40-49","710","680","31170","30400"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Operational Delivery","50-59","960","910","30810","29330"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Operational Delivery","60-64","240","210","28720","26410"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Operational Delivery","65+","90","70","27100","24670"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Operational Research","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Operational Research","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Operational Research","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Operational Research","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Other","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Other","20-29","60","60","23400","21130"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Other","30-39","150","140","26930","22920"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Other","40-49","190","190","27340","23130"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Other","50-59","340","330","27420","22870"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Other","60-64","120","110","26090","21130"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Other","65+","60","50","26290","21850"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Planning","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Planning","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Planning","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Policy","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Policy","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Policy","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Policy","50-59","30","30","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Policy","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Policy","65+","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Project Delivery","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Project Delivery","20-29","40","40","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Project Delivery","30-39","60","60","37750","35300"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Project Delivery","40-49","90","90","41530","36460"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Project Delivery","50-59","130","130","41890","40330"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Project Delivery","60-64","30","30","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Project Delivery","65+","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Property","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Property","20-29","50","50","25580","26550"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Property","30-39","60","60","34430","33510"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Property","40-49","70","70","34800","33390"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Property","50-59","110","110","38290","36000"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Property","60-64","40","40","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Property","65+","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Psychology","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Psychology","30-39","30","30","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Psychology","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Psychology","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Psychology","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Psychology","65+","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Science and Engineering","20-29","40","40","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Science and Engineering","30-39","80","70","39850","38580"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Science and Engineering","40-49","80","80","44960","42380"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Science and Engineering","50-59","90","80","47710","45630"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Science and Engineering","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Science and Engineering","65+","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Security","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Security","20-29","190","190","27890","26610"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Security","30-39","240","240","34480","33510"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Security","40-49","200","200","37200","41070"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Security","50-59","260","250","37660","39070"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Security","60-64","60","50","33580","33390"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Security","65+","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Statistics","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Statistics","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Statistics","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Statistics","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Tax","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Tax","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Tax","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Tax","50-59","110","110","37240","35000"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Tax","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Tax","65+","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","20-29","170","170","26700","27570"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","30-39","190","180","29160","27570"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","40-49","290","270","29730","28280"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","50-59","450","410","29800","29290"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","60-64","170","140","28640","28550"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","65+","70","50","27660","27570"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Veterinarian","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Veterinarian","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Veterinarian","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Commercial","20-29","[c]","[c]","[c]","[c]"
