"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","East of England","30","30","[c]","[c]"
"In post","2021","Asian","Finance","London","400","390","43070","39450"
"In post","2021","Asian","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","South East (England)","40","40","[c]","[c]"
"In post","2021","Asian","Finance","South West (England)","30","30","[c]","[c]"
"In post","2021","Asian","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","West Midlands (England)","80","80","35090","31810"
"In post","2021","Asian","Finance","Yorkshire and The Humber","100","90","26040","21440"
"In post","2021","Asian","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","East Midlands (England)","40","40","[c]","[c]"
"In post","2021","Asian","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","London","270","260","40640","36160"
"In post","2021","Asian","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","North West (England)","50","50","30170","26670"
"In post","2021","Asian","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","London","50","50","[c]","[c]"
"In post","2021","Asian","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","East Midlands (England)","70","60","38200","35140"
"In post","2021","Asian","Legal","East of England","40","30","[c]","[c]"
"In post","2021","Asian","Legal","London","640","600","45700","50500"
"In post","2021","Asian","Legal","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","North West (England)","90","90","36670","32870"
"In post","2021","Asian","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","South East (England)","40","30","[c]","[c]"
"In post","2021","Asian","Legal","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","West Midlands (England)","150","140","36030","31810"
"In post","2021","Asian","Legal","Yorkshire and The Humber","70","70","40740","41830"
"In post","2021","Asian","No function","East Midlands (England)","750","670","26120","22350"
"In post","2021","Asian","No function","East of England","260","240","32930","27410"
"In post","2021","Asian","No function","London","3990","3810","37970","33740"
"In post","2021","Asian","No function","North East (England)","120","110","27260","22030"
"In post","2021","Asian","No function","North West (England)","890","810","26760","21440"
"In post","2021","Asian","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","No function","Overseas","70","70","47850","40330"
"In post","2021","Asian","No function","Scotland","130","120","32720","24920"
"In post","2021","Asian","No function","South East (England)","450","410","31160","27850"
"In post","2021","Asian","No function","South West (England)","200","190","33820","28870"
"In post","2021","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","No function","Wales","180","170","27700","21590"
"In post","2021","Asian","No function","West Midlands (England)","1680","1580","27110","22570"
"In post","2021","Asian","No function","Yorkshire and The Humber","590","540","29150","25560"
"In post","2021","Asian","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Project Delivery","East of England","30","30","[c]","[c]"
"In post","2021","Asian","Project Delivery","London","510","500","45550","40510"
"In post","2021","Asian","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Project Delivery","North West (England)","70","70","35710","32200"
"In post","2021","Asian","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Project Delivery","South East (England)","40","40","[c]","[c]"
"In post","2021","Asian","Project Delivery","South West (England)","280","280","36870","33760"
"In post","2021","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Project Delivery","West Midlands (England)","80","80","39190","38630"
"In post","2021","Asian","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","London","170","160","36620","31820"
"In post","2021","Asian","Property","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","West Midlands (England)","30","30","[c]","[c]"
"In post","2021","Asian","Property","Yorkshire and The Humber","40","30","[c]","[c]"
"In post","2021","Asian","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","London","110","110","36280","34410"
"In post","2021","Asian","Security","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South East (England)","50","50","[c]","[c]"
"In post","2021","Asian","Security","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","East Midlands (England)","640","560","24910","26930"
"In post","2021","Asian","Unknown","East of England","690","610","27970","27570"
"In post","2021","Asian","Unknown","London","5910","5470","33070","31060"
"In post","2021","Asian","Unknown","North East (England)","180","160","27130","21430"
"In post","2021","Asian","Unknown","North West (England)","1200","1090","26010","27370"
"In post","2021","Asian","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Overseas","40","40","[c]","[c]"
"In post","2021","Asian","Unknown","Scotland","260","240","29850","27570"
"In post","2021","Asian","Unknown","South East (England)","630","570","27850","27570"
"In post","2021","Asian","Unknown","South West (England)","130","120","29190","27570"
"In post","2021","Asian","Unknown","Unknown","140","120","27810","27570"
"In post","2021","Asian","Unknown","Wales","140","130","30630","27570"
"In post","2021","Asian","Unknown","West Midlands (England)","1640","1480","25790","27570"
"In post","2021","Asian","Unknown","Yorkshire and The Humber","1140","1040","26350","27570"
"In post","2021","Black","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","London","130","130","40500","38360"
"In post","2021","Black","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","London","120","120","42740","38180"
"In post","2021","Black","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","London","120","110","37130","34630"
"In post","2021","Black","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","London","180","170","32970","30060"
"In post","2021","Black","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Black","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Debt","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Black","Debt","London","100","90","27610","25630"
"In post","2021","Black","Debt","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Debt","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Debt","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Debt","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Debt","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Debt","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Debt","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","Debt","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Debt","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data & Technology","London","240","230","40990","36800"
"In post","2021","Black","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data & Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","London","250","250","41270","37990"
"In post","2021","Black","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Black","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Grants Management","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Black","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Grants Management","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","London","220","220","38420","34550"
"In post","2021","Black","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","London","470","460","42110","36160"
"In post","2021","Black","Legal","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","West Midlands (England)","40","40","[c]","[c]"
"In post","2021","Black","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Black","No function","East Midlands (England)","250","230","26130","22850"
"In post","2021","Black","No function","East of England","170","160","32220","29090"
"In post","2021","Black","No function","London","3680","3580","33810","32090"
"In post","2021","Black","No function","North East (England)","40","40","[c]","[c]"
"In post","2021","Black","No function","North West (England)","250","240","27800","23140"
