"Status","Year","Region_ITL2","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Outer London - South","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Communications","London","40","40","[c]","[c]"
"In post","2022","Outer London - South","Counter Fraud","London","870","830","39420","37610"
"In post","2022","Outer London - South","Debt","London","220","200","28790","26400"
"In post","2022","Outer London - South","Digital, Data & Technology","London","100","90","44610","37930"
"In post","2022","Outer London - South","Finance","London","130","130","46870","42100"
"In post","2022","Outer London - South","Human Resources","London","150","150","51370","47590"
"In post","2022","Outer London - South","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Legal","London","150","140","51070","46120"
"In post","2022","Outer London - South","No function","London","3840","3650","36170","31740"
"In post","2022","Outer London - South","Project Delivery","London","300","280","53870","47240"
"In post","2022","Outer London - South","Property","London","250","240","40130","36320"
"In post","2022","Outer London - South","Security","London","40","40","[c]","[c]"
"In post","2022","Outer London - South","Unknown","London","5630","5370","38990","35070"
"In post","2022","Outer London - West and North West","Analysis","London","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","Commercial","London","60","50","34370","29390"
"In post","2022","Outer London - West and North West","Communications","London","40","40","[c]","[c]"
"In post","2022","Outer London - West and North West","Counter Fraud","London","130","120","32580","31880"
"In post","2022","Outer London - West and North West","Debt","London","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","Digital, Data & Technology","London","250","240","39340","36690"
"In post","2022","Outer London - West and North West","Finance","London","40","40","[c]","[c]"
"In post","2022","Outer London - West and North West","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","Human Resources","London","90","80","39040","33960"
"In post","2022","Outer London - West and North West","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","Legal","London","40","40","[c]","[c]"
"In post","2022","Outer London - West and North West","No function","London","4740","4440","34580","31060"
"In post","2022","Outer London - West and North West","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","Property","London","360","350","31410","28500"
"In post","2022","Outer London - West and North West","Security","London","270","250","32290","29250"
"In post","2022","Outer London - West and North West","Unknown","London","3070","2840","32060","29080"
"In post","2022","Overseas","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Commercial","Overseas","40","40","[c]","[c]"
"In post","2022","Overseas","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Digital, Data & Technology","Overseas","70","70","32450","33170"
"In post","2022","Overseas","Finance","Overseas","40","40","[c]","[c]"
"In post","2022","Overseas","Human Resources","Overseas","40","40","[c]","[c]"
"In post","2022","Overseas","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","No function","Overseas","1750","1750","53070","53580"
"In post","2022","Overseas","Project Delivery","Overseas","600","600","55210","55510"
"In post","2022","Overseas","Property","Overseas","180","180","39220","37950"
"In post","2022","Overseas","Security","Overseas","160","160","40030","34450"
"In post","2022","Overseas","Unknown","Overseas","790","780","42010","40120"
"In post","2022","Shropshire and Staffordshire","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Commercial","West Midlands (England)","170","160","38190","33300"
"In post","2022","Shropshire and Staffordshire","Communications","West Midlands (England)","50","50","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Counter Fraud","West Midlands (England)","110","100","28880","27570"
"In post","2022","Shropshire and Staffordshire","Debt","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Digital, Data & Technology","West Midlands (England)","570","550","41060","40180"
"In post","2022","Shropshire and Staffordshire","Finance","West Midlands (England)","160","160","40860","40180"
"In post","2022","Shropshire and Staffordshire","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Human Resources","West Midlands (England)","140","130","36190","33300"
"In post","2022","Shropshire and Staffordshire","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Legal","West Midlands (England)","80","70","44120","48080"
"In post","2022","Shropshire and Staffordshire","No function","West Midlands (England)","5750","5280","28300","27120"
"In post","2022","Shropshire and Staffordshire","Project Delivery","West Midlands (England)","330","320","41250","40180"
"In post","2022","Shropshire and Staffordshire","Property","West Midlands (England)","280","270","36640","33300"
"In post","2022","Shropshire and Staffordshire","Security","West Midlands (England)","180","180","30580","26820"
"In post","2022","Shropshire and Staffordshire","Unknown","West Midlands (England)","1030","980","31660","29350"
"In post","2022","South Yorkshire","Analysis","Yorkshire and The Humber","210","200","45350","42420"
"In post","2022","South Yorkshire","Commercial","Yorkshire and The Humber","120","120","43740","36780"
"In post","2022","South Yorkshire","Communications","Yorkshire and The Humber","60","50","40770","38950"
"In post","2022","South Yorkshire","Counter Fraud","Yorkshire and The Humber","140","120","28450","27570"
"In post","2022","South Yorkshire","Debt","Yorkshire and The Humber","260","220","22630","21260"
"In post","2022","South Yorkshire","Digital, Data & Technology","Yorkshire and The Humber","490","470","43520","40160"
"In post","2022","South Yorkshire","Finance","Yorkshire and The Humber","530","500","38120","35310"
"In post","2022","South Yorkshire","Human Resources","Yorkshire and The Humber","230","210","37970","33300"
"In post","2022","South Yorkshire","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Legal","Yorkshire and The Humber","140","130","35900","28430"
"In post","2022","South Yorkshire","No function","Yorkshire and The Humber","4960","4480","30570","27570"
"In post","2022","South Yorkshire","Project Delivery","Yorkshire and The Humber","140","120","40200","35440"
"In post","2022","South Yorkshire","Property","Yorkshire and The Humber","180","170","40160","36500"
"In post","2022","South Yorkshire","Security","Yorkshire and The Humber","120","120","37110","38750"
"In post","2022","South Yorkshire","Unknown","Yorkshire and The Humber","2900","2680","29610","25040"
"In post","2022","Southern Scotland","Analysis","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Commercial","Scotland","60","60","44530","41490"
"In post","2022","Southern Scotland","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Counter Fraud","Scotland","300","270","26200","26820"
"In post","2022","Southern Scotland","Debt","Scotland","280","260","23610","21250"
"In post","2022","Southern Scotland","Digital, Data & Technology","Scotland","250","250","40250","38500"
"In post","2022","Southern Scotland","Finance","Scotland","230","220","32190","26590"
"In post","2022","Southern Scotland","Human Resources","Scotland","90","90","35930","33080"
"In post","2022","Southern Scotland","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Legal","Scotland","110","100","53130","53490"
"In post","2022","Southern Scotland","No function","Scotland","3060","2700","26970","26820"
"In post","2022","Southern Scotland","Project Delivery","Scotland","700","670","37160","33930"
"In post","2022","Southern Scotland","Property","Scotland","40","40","[c]","[c]"
"In post","2022","Southern Scotland","Security","Scotland","60","60","26580","21170"
"In post","2022","Southern Scotland","Unknown","Scotland","1010","950","31440","27940"
"In post","2022","Surrey, East and West Sussex","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Surrey, East and West Sussex","Commercial","South East (England)","60","60","39100","30780"
"In post","2022","Surrey, East and West Sussex","Communications","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Surrey, East and West Sussex","Counter Fraud","South East (England)","200","180","29210","27570"
"In post","2022","Surrey, East and West Sussex","Debt","South East (England)","50","40","28690","28920"
"In post","2022","Surrey, East and West Sussex","Digital, Data & Technology","South East (England)","310","300","39230","34680"
"In post","2022","Surrey, East and West Sussex","Finance","South East (England)","300","280","33600","29970"
"In post","2022","Surrey, East and West Sussex","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Surrey, East and West Sussex","Human Resources","South East (England)","150","140","32800","28920"
"In post","2022","Surrey, East and West Sussex","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Surrey, East and West Sussex","Legal","South East (England)","200","180","43280","40000"
"In post","2022","Surrey, East and West Sussex","No function","South East (England)","5910","5430","30320","27570"
"In post","2022","Surrey, East and West Sussex","Project Delivery","South East (England)","90","90","41660","40000"
"In post","2022","Surrey, East and West Sussex","Property","South East (England)","170","160","42000","38750"
"In post","2022","Surrey, East and West Sussex","Security","South East (England)","40","40","[c]","[c]"
"In post","2022","Surrey, East and West Sussex","Unknown","South East (England)","1230","1110","30740","27700"
"In post","2022","Tees Valley and Durham","Analysis","North East (England)","30","30","[c]","[c]"
"In post","2022","Tees Valley and Durham","Commercial","North East (England)","60","60","44040","36500"
"In post","2022","Tees Valley and Durham","Communications","North East (England)","30","30","[c]","[c]"
"In post","2022","Tees Valley and Durham","Counter Fraud","North East (England)","190","160","25390","26120"
"In post","2022","Tees Valley and Durham","Debt","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Digital, Data & Technology","North East (England)","170","170","37350","36490"
"In post","2022","Tees Valley and Durham","Finance","North East (England)","180","170","38910","36500"
"In post","2022","Tees Valley and Durham","Human Resources","North East (England)","90","90","32830","30450"
"In post","2022","Tees Valley and Durham","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Legal","North East (England)","140","130","41750","38550"
"In post","2022","Tees Valley and Durham","No function","North East (England)","7330","6690","28590","27130"
"In post","2022","Tees Valley and Durham","Project Delivery","North East (England)","60","60","38330","35500"
"In post","2022","Tees Valley and Durham","Property","North East (England)","470","450","27980","22040"
"In post","2022","Tees Valley and Durham","Security","North East (England)","50","50","36760","36480"
"In post","2022","Tees Valley and Durham","Unknown","North East (England)","1020","890","25390","21680"
"In post","2022","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Unknown","70","70","52900","49700"
"In post","2022","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Unknown","70","60","25610","25110"
"In post","2022","Unknown","Digital, Data & Technology","Unknown","60","60","40530","37300"
"In post","2022","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Unknown","40","40","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Unknown","890","850","31540","29250"
"In post","2022","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Unknown","40","40","[c]","[c]"
"In post","2022","Unknown","Security","Unknown","110","110","30230","27370"
"In post","2022","Unknown","Unknown","Unknown","1940","1930","37440","34020"
"In post","2022","West Central Scotland","Analysis","Scotland","70","70","40170","36000"
"In post","2022","West Central Scotland","Commercial","Scotland","200","200","40260","34500"
"In post","2022","West Central Scotland","Communications","Scotland","30","30","[c]","[c]"
"In post","2022","West Central Scotland","Counter Fraud","Scotland","1050","960","29490","27570"
"In post","2022","West Central Scotland","Debt","Scotland","460","390","23820","21260"
"In post","2022","West Central Scotland","Digital, Data & Technology","Scotland","270","260","36660","33300"
"In post","2022","West Central Scotland","Finance","Scotland","610","510","26340","22080"
"In post","2022","West Central Scotland","Human Resources","Scotland","710","660","27360","22330"
"In post","2022","West Central Scotland","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","West Central Scotland","Legal","Scotland","380","360","52910","53490"
"In post","2022","West Central Scotland","No function","Scotland","8670","7930","28710","27570"
"In post","2022","West Central Scotland","Project Delivery","Scotland","450","430","38320","35970"
"In post","2022","West Central Scotland","Property","Scotland","170","160","30720","29280"
"In post","2022","West Central Scotland","Security","Scotland","1180","1140","30720","26750"
"In post","2022","West Central Scotland","Unknown","Scotland","5590","5380","37050","31540"
"In post","2022","West Midlands","Analysis","West Midlands (England)","80","70","40630","38000"
"In post","2022","West Midlands","Commercial","West Midlands (England)","130","120","51840","42290"
"In post","2022","West Midlands","Communications","West Midlands (England)","560","550","30230","26820"
"In post","2022","West Midlands","Counter Fraud","West Midlands (England)","1130","1030","31600","27570"
"In post","2022","West Midlands","Debt","West Midlands (England)","620","560","22690","21250"
"In post","2022","West Midlands","Digital, Data & Technology","West Midlands (England)","600","590","40190","36500"
"In post","2022","West Midlands","Finance","West Midlands (England)","650","630","37910","36500"
"In post","2022","West Midlands","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands","Human Resources","West Midlands (England)","300","290","39780","34290"
"In post","2022","West Midlands","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands","Legal","West Midlands (England)","600","560","41090","38180"
"In post","2022","West Midlands","No function","West Midlands (England)","13390","12320","29920","27570"
"In post","2022","West Midlands","Project Delivery","West Midlands (England)","410","400","41110","39580"
"In post","2022","West Midlands","Property","West Midlands (England)","370","350","39090","33370"
"In post","2022","West Midlands","Security","West Midlands (England)","70","70","32410","30130"
"In post","2022","West Midlands","Unknown","West Midlands (England)","1140","1070","28490","25310"
"In post","2022","West Wales and The Valleys","Analysis","Wales","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Commercial","Wales","200","180","32950","30730"
"In post","2022","West Wales and The Valleys","Communications","Wales","80","70","31270","26780"
"In post","2022","West Wales and The Valleys","Counter Fraud","Wales","410","370","26640","27570"
"In post","2022","West Wales and The Valleys","Debt","Wales","70","60","22100","21260"
"In post","2022","West Wales and The Valleys","Digital, Data & Technology","Wales","990","970","39260","37800"
"In post","2022","West Wales and The Valleys","Finance","Wales","230","220","35160","31990"
"In post","2022","West Wales and The Valleys","Grants Management","Wales","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Human Resources","Wales","290","280","32580","30730"
"In post","2022","West Wales and The Valleys","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Legal","Wales","100","90","44710","48080"
"In post","2022","West Wales and The Valleys","No function","Wales","11310","10060","25420","21840"
"In post","2022","West Wales and The Valleys","Project Delivery","Wales","200","190","41170","33840"
"In post","2022","West Wales and The Valleys","Property","Wales","180","170","33400","30730"
"In post","2022","West Wales and The Valleys","Security","Wales","120","120","25150","24720"
"In post","2022","West Wales and The Valleys","Unknown","Wales","2820","2670","38470","38160"
"In post","2022","West Yorkshire","Analysis","Yorkshire and The Humber","260","250","40150","36820"
"In post","2022","West Yorkshire","Commercial","Yorkshire and The Humber","300","290","48070","42240"
"In post","2022","West Yorkshire","Communications","Yorkshire and The Humber","660","650","32430","26820"
"In post","2022","West Yorkshire","Counter Fraud","Yorkshire and The Humber","1110","1040","32690","28920"
"In post","2022","West Yorkshire","Debt","Yorkshire and The Humber","710","620","23900","21260"
"In post","2022","West Yorkshire","Digital, Data & Technology","Yorkshire and The Humber","830","800","42080","38500"
"In post","2022","West Yorkshire","Finance","Yorkshire and The Humber","1100","1000","34390","29720"
"In post","2022","West Yorkshire","Grants Management","Yorkshire and The Humber","70","70","24850","21300"
"In post","2022","West Yorkshire","Human Resources","Yorkshire and The Humber","480","450","40220","36050"
"In post","2022","West Yorkshire","Internal Audit","Yorkshire and The Humber","30","30","[c]","[c]"
"In post","2022","West Yorkshire","Legal","Yorkshire and The Humber","640","600","41230","37750"
"In post","2022","West Yorkshire","No function","Yorkshire and The Humber","10870","10070","30530","27570"
"In post","2022","West Yorkshire","Project Delivery","Yorkshire and The Humber","450","430","41150","36630"
"In post","2022","West Yorkshire","Property","Yorkshire and The Humber","400","370","38290","33740"
"In post","2022","West Yorkshire","Security","Yorkshire and The Humber","80","70","37770","34310"
"In post","2022","West Yorkshire","Unknown","Yorkshire and The Humber","1160","1100","31240","27370"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","No function","East of England","150","140","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Unknown","East of England","280","240","29420","26910"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","No function","South East (England)","300","280","31770","25100"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Project Delivery","South East (England)","40","40","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Security","South East (England)","60","60","33400","30630"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","South East (England)","210","190","27940","27570"
"Leaver CS","2021","Cheshire","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","No function","North West (England)","110","100","[c]","[c]"
"Leaver CS","2021","Cheshire","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Unknown","North West (England)","60","50","23210","21010"
"Leaver CS","2021","Cornwall and Isles of Scilly","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","No function","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Unknown","South West (England)","70","60","25210","21130"
"Leaver CS","2021","Cumbria","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","No function","North West (England)","30","20","[c]","[c]"
"Leaver CS","2021","Cumbria","Project Delivery","North West (England)","30","30","[c]","[c]"
"Leaver CS","2021","Cumbria","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","No function","East Midlands (England)","300","270","24930","21170"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Unknown","East Midlands (England)","250","220","26590","25480"
"Leaver CS","2021","Devon","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","No function","South West (England)","150","130","[c]","[c]"
"Leaver CS","2021","Devon","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Unknown","South West (England)","340","300","24340","21010"
"Leaver CS","2021","Dorset and Somerset","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","No function","South West (England)","160","150","29620","27130"
"Leaver CS","2021","Dorset and Somerset","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Unknown","South West (England)","100","90","27960","26670"
"Leaver CS","2021","East Anglia","Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Grants Management","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","No function","East of England","500","450","33720","26370"
"Leaver CS","2021","East Anglia","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Unknown","East of England","370","310","25830","26670"
"Leaver CS","2021","East Wales","Analysis","Wales","50","50","[c]","[c]"
"Leaver CS","2021","East Wales","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Digital, Data & Technology","Wales","50","50","[c]","[c]"
"Leaver CS","2021","East Wales","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","No function","Wales","330","300","29840","23320"
"Leaver CS","2021","East Wales","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Unknown","Wales","670","560","32720","27080"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","No function","Yorkshire and The Humber","170","150","[c]","[c]"
