"Status","Year","Disability","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Devon CC","Male","270","250","30530","27570"
"In post","2021","Declared disabled","Dorset CC","Female","120","110","28140","27130"
"In post","2021","Declared disabled","Dorset CC","Male","110","110","30500","29200"
"In post","2021","Declared disabled","Dudley","Female","120","100","25260","27170"
"In post","2021","Declared disabled","Dudley","Male","50","40","[c]","[c]"
"In post","2021","Declared disabled","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Durham CC","Female","330","280","26430","25220"
"In post","2021","Declared disabled","Durham CC","Male","220","200","26910","25570"
"In post","2021","Declared disabled","Ealing","Female","50","50","31970","31060"
"In post","2021","Declared disabled","Ealing","Male","30","30","[c]","[c]"
"In post","2021","Declared disabled","East Ayrshire and North Ayrshire mainland","Female","50","40","[c]","[c]"
"In post","2021","Declared disabled","East Ayrshire and North Ayrshire mainland","Male","30","30","[c]","[c]"
"In post","2021","Declared disabled","East Cumbria","Female","60","50","28640","25930"
"In post","2021","Declared disabled","East Cumbria","Male","40","40","[c]","[c]"
"In post","2021","Declared disabled","East Derbyshire","Female","70","60","26240","27570"
"In post","2021","Declared disabled","East Derbyshire","Male","30","30","[c]","[c]"
"In post","2021","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","80","70","27710","27570"
"In post","2021","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","90","80","31090","33200"
"In post","2021","Declared disabled","East Kent","Female","250","220","28250","27370"
"In post","2021","Declared disabled","East Kent","Male","200","190","28540","27370"
"In post","2021","Declared disabled","East Lancashire","Female","60","50","25590","27570"
"In post","2021","Declared disabled","East Lancashire","Male","30","30","[c]","[c]"
"In post","2021","Declared disabled","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Merseyside","Female","130","110","27160","27570"
"In post","2021","Declared disabled","East Merseyside","Male","40","40","[c]","[c]"
"In post","2021","Declared disabled","East Riding of Yorkshire","Female","80","70","27180","27160"
"In post","2021","Declared disabled","East Riding of Yorkshire","Male","90","90","28710","26930"
"In post","2021","Declared disabled","East Surrey","Female","50","40","[c]","[c]"
"In post","2021","Declared disabled","East Surrey","Male","40","40","[c]","[c]"
"In post","2021","Declared disabled","East Sussex CC","Female","180","150","25290","26120"
"In post","2021","Declared disabled","East Sussex CC","Male","110","100","26230","26610"
"In post","2021","Declared disabled","Enfield","Female","40","40","[c]","[c]"
"In post","2021","Declared disabled","Enfield","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex Haven Gateway","Female","60","60","29740","29290"
"In post","2021","Declared disabled","Essex Haven Gateway","Male","70","70","34970","30180"
"In post","2021","Declared disabled","Essex Thames Gateway","Female","140","120","27510","29170"
"In post","2021","Declared disabled","Essex Thames Gateway","Male","40","30","[c]","[c]"
"In post","2021","Declared disabled","Falkirk","Female","110","90","27590","27570"
"In post","2021","Declared disabled","Falkirk","Male","70","70","27960","27570"
"In post","2021","Declared disabled","Fermanagh and Omagh","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Fermanagh and Omagh","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Flintshire and Wrexham","Female","140","120","27710","26930"
"In post","2021","Declared disabled","Flintshire and Wrexham","Male","80","70","27380","26780"
"In post","2021","Declared disabled","Glasgow City","Female","680","600","28590","26160"
"In post","2021","Declared disabled","Glasgow City","Male","500","470","29370","26550"
"In post","2021","Declared disabled","Gloucestershire","Female","100","80","26770","27130"
"In post","2021","Declared disabled","Gloucestershire","Male","60","60","28410","27570"
"In post","2021","Declared disabled","Greater Manchester North East","Female","110","100","26960","27570"
"In post","2021","Declared disabled","Greater Manchester North East","Male","60","60","28470","27570"
"In post","2021","Declared disabled","Greater Manchester North West","Female","210","170","24160","21530"
"In post","2021","Declared disabled","Greater Manchester North West","Male","80","70","25640","24730"
"In post","2021","Declared disabled","Greater Manchester South East","Female","120","100","25070","21010"
"In post","2021","Declared disabled","Greater Manchester South East","Male","70","60","26630","27570"
"In post","2021","Declared disabled","Greater Manchester South West","Female","300","270","29830","27570"
"In post","2021","Declared disabled","Greater Manchester South West","Male","260","250","29600","27370"
"In post","2021","Declared disabled","Gwent Valleys","Female","120","110","26030","27570"
"In post","2021","Declared disabled","Gwent Valleys","Male","40","40","[c]","[c]"
"In post","2021","Declared disabled","Gwynedd","Female","60","50","23720","21010"
"In post","2021","Declared disabled","Gwynedd","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hackney and Newham","Female","260","240","31610","30420"
"In post","2021","Declared disabled","Hackney and Newham","Male","170","160","35010","31060"
"In post","2021","Declared disabled","Haringey and Islington","Female","110","100","31670","31060"
"In post","2021","Declared disabled","Haringey and Islington","Male","70","70","33400","31880"
"In post","2021","Declared disabled","Harrow and Hillingdon","Female","200","170","31120","30500"
"In post","2021","Declared disabled","Harrow and Hillingdon","Male","160","140","31670","29800"
"In post","2021","Declared disabled","Hartlepool and Stockton-on-Tees","Female","140","120","26410","27570"
"In post","2021","Declared disabled","Hartlepool and Stockton-on-Tees","Male","90","80","27650","27570"
"In post","2021","Declared disabled","Heart of Essex","Female","80","70","32710","29290"
"In post","2021","Declared disabled","Heart of Essex","Male","40","40","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hertfordshire","Female","190","170","32010","29290"
"In post","2021","Declared disabled","Hertfordshire","Male","90","90","34180","30750"
"In post","2021","Declared disabled","Hounslow and Richmond upon Thames","Female","130","120","30500","29250"
"In post","2021","Declared disabled","Hounslow and Richmond upon Thames","Male","130","130","32940","31240"
"In post","2021","Declared disabled","Inverclyde, East Renfrewshire and Renfrewshire","Female","60","50","27640","27570"
"In post","2021","Declared disabled","Inverclyde, East Renfrewshire and Renfrewshire","Male","40","40","[c]","[c]"
"In post","2021","Declared disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","60","50","27730","27570"
"In post","2021","Declared disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","50","50","29620","27570"
"In post","2021","Declared disabled","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Isle of Wight","Female","60","50","26390","27380"
"In post","2021","Declared disabled","Isle of Wight","Male","60","60","28300","26580"
"In post","2021","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","Female","50","50","31280","31060"
"In post","2021","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Kent Thames Gateway","Female","90","80","28390","29170"
"In post","2021","Declared disabled","Kent Thames Gateway","Male","90","80","31220","31230"
"In post","2021","Declared disabled","Kingston upon Hull, City of","Female","140","120","26410","27570"
"In post","2021","Declared disabled","Kingston upon Hull, City of","Male","110","100","27180","26500"
"In post","2021","Declared disabled","Lambeth","Female","180","170","35250","31880"
"In post","2021","Declared disabled","Lambeth","Male","90","80","40390","34900"
"In post","2021","Declared disabled","Lancaster and Wyre","Female","60","50","26000","26670"
"In post","2021","Declared disabled","Lancaster and Wyre","Male","60","60","29320","26930"
"In post","2021","Declared disabled","Leeds","Female","660","600","31370","27570"
"In post","2021","Declared disabled","Leeds","Male","440","420","32870","28130"
"In post","2021","Declared disabled","Leicester","Female","170","150","25560","22350"
"In post","2021","Declared disabled","Leicester","Male","130","120","25300","21620"
"In post","2021","Declared disabled","Leicestershire CC and Rutland","Female","110","100","26900","26500"
"In post","2021","Declared disabled","Leicestershire CC and Rutland","Male","90","80","30700","27370"
"In post","2021","Declared disabled","Lewisham and Southwark","Female","120","120","31860","31060"
"In post","2021","Declared disabled","Lewisham and Southwark","Male","50","50","34720","31060"
"In post","2021","Declared disabled","Lincolnshire","Female","240","210","27230","26810"
"In post","2021","Declared disabled","Lincolnshire","Male","150","150","29680","27570"
"In post","2021","Declared disabled","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Liverpool","Female","690","590","28160","25520"
"In post","2021","Declared disabled","Liverpool","Male","400","380","29330","25560"
"In post","2021","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Luton","Female","60","50","25300","24720"
"In post","2021","Declared disabled","Luton","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Manchester","Female","520","480","32030","27610"
"In post","2021","Declared disabled","Manchester","Male","420","410","32390","28130"
"In post","2021","Declared disabled","Medway","Female","100","90","29670","29290"
"In post","2021","Declared disabled","Medway","Male","60","60","33900","30480"
"In post","2021","Declared disabled","Merton, Kingston upon Thames and Sutton","Female","50","50","30110","31060"
"In post","2021","Declared disabled","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mid and East Antrim","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mid and East Antrim","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mid Kent","Female","70","60","28680","27790"
"In post","2021","Declared disabled","Mid Kent","Male","40","40","[c]","[c]"
"In post","2021","Declared disabled","Mid Lancashire","Female","480","410","26220","25350"
"In post","2021","Declared disabled","Mid Lancashire","Male","290","270","26980","23410"
"In post","2021","Declared disabled","Milton Keynes","Female","120","110","29350","27570"
"In post","2021","Declared disabled","Milton Keynes","Male","90","90","31970","30430"
"In post","2021","Declared disabled","Monmouthshire and Newport","Female","270","250","30070","27570"
"In post","2021","Declared disabled","Monmouthshire and Newport","Male","170","160","35740","32460"
"In post","2021","Declared disabled","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","North and North East Lincolnshire","Female","60","50","26200","27570"
"In post","2021","Declared disabled","North and North East Lincolnshire","Male","30","30","[c]","[c]"
"In post","2021","Declared disabled","North and West Norfolk","Female","50","40","[c]","[c]"
"In post","2021","Declared disabled","North and West Norfolk","Male","60","60","29820","31650"
"In post","2021","Declared disabled","North Hampshire","Female","80","80","27470","26670"
"In post","2021","Declared disabled","North Hampshire","Male","30","30","[c]","[c]"
"In post","2021","Declared disabled","North Lanarkshire","Female","200","160","24720","21440"
"In post","2021","Declared disabled","North Lanarkshire","Male","80","80","27060","25560"
"In post","2021","Declared disabled","North Northamptonshire","Female","70","60","24950","27570"
"In post","2021","Declared disabled","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","North Nottinghamshire","Female","100","90","28350","27570"
"In post","2021","Declared disabled","North Nottinghamshire","Male","50","50","[c]","[c]"
"In post","2021","Declared disabled","North Yorkshire CC","Female","110","100","28570","27570"
"In post","2021","Declared disabled","North Yorkshire CC","Male","80","70","28700","27570"
"In post","2021","Declared disabled","Northumberland","Female","40","30","[c]","[c]"
"In post","2021","Declared disabled","Northumberland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Norwich and East Norfolk","Female","140","120","27020","27570"
"In post","2021","Declared disabled","Norwich and East Norfolk","Male","90","80","30230","27570"
"In post","2021","Declared disabled","Nottingham","Female","560","510","30850","27570"
"In post","2021","Declared disabled","Nottingham","Male","350","330","29520","27570"
"In post","2021","Declared disabled","Orkney Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Overseas","Female","90","90","47880","51500"
"In post","2021","Declared disabled","Overseas","Male","140","140","48330","42800"
"In post","2021","Declared disabled","Oxfordshire","Female","140","130","31010","27570"
"In post","2021","Declared disabled","Oxfordshire","Male","140","130","32560","30400"
"In post","2021","Declared disabled","Perth and Kinross and Stirling","Female","70","60","29730","27570"
"In post","2021","Declared disabled","Perth and Kinross and Stirling","Male","60","60","33110","33650"
"In post","2021","Declared disabled","Peterborough","Female","130","110","27020","24890"
"In post","2021","Declared disabled","Peterborough","Male","80","70","28480","27570"
"In post","2021","Declared disabled","Plymouth","Female","180","160","27370","27130"
"In post","2021","Declared disabled","Plymouth","Male","140","130","30360","27570"
"In post","2021","Declared disabled","Portsmouth","Female","230","190","27880","26670"
"In post","2021","Declared disabled","Portsmouth","Male","200","190","29790","27570"
"In post","2021","Declared disabled","Powys","Female","30","30","[c]","[c]"
"In post","2021","Declared disabled","Powys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Redbridge and Waltham Forest","Female","120","100","28900","30330"
"In post","2021","Declared disabled","Redbridge and Waltham Forest","Male","40","30","[c]","[c]"
"In post","2021","Declared disabled","Sandwell","Female","50","50","[c]","[c]"
"In post","2021","Declared disabled","Sandwell","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Borders","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Sefton","Female","400","340","27610","25560"
"In post","2021","Declared disabled","Sefton","Male","250","230","29650","27570"
"In post","2021","Declared disabled","Sheffield","Female","480","410","31270","27570"
"In post","2021","Declared disabled","Sheffield","Male","340","320","32290","27570"
"In post","2021","Declared disabled","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Shropshire CC","Female","60","50","28620","27570"
"In post","2021","Declared disabled","Shropshire CC","Male","80","80","28920","28380"
"In post","2021","Declared disabled","Solihull","Female","70","70","27670","27470"
"In post","2021","Declared disabled","Solihull","Male","50","40","[c]","[c]"
"In post","2021","Declared disabled","Somerset","Female","130","110","28050","27540"
"In post","2021","Declared disabled","Somerset","Male","110","100","31380","27570"
"In post","2021","Declared disabled","South and West Derbyshire","Female","80","70","31440","27570"
"In post","2021","Declared disabled","South and West Derbyshire","Male","60","60","31800","30020"
"In post","2021","Declared disabled","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South Hampshire","Female","240","200","30370","27570"
"In post","2021","Declared disabled","South Hampshire","Male","190","170","29150","26930"
"In post","2021","Declared disabled","South Lanarkshire","Female","210","180","29860","26120"
"In post","2021","Declared disabled","South Lanarkshire","Male","120","100","29740","26120"
"In post","2021","Declared disabled","South Nottinghamshire","Female","60","50","29430","27570"
"In post","2021","Declared disabled","South Nottinghamshire","Male","60","50","32390","29400"
"In post","2021","Declared disabled","South Teesside","Female","150","130","26680","27570"
"In post","2021","Declared disabled","South Teesside","Male","70","60","24820","21010"
"In post","2021","Declared disabled","South West Wales","Female","100","90","27390","27570"
"In post","2021","Declared disabled","South West Wales","Male","60","60","28930","27570"
"In post","2021","Declared disabled","Southampton","Female","100","90","27330","27570"
"In post","2021","Declared disabled","Southampton","Male","50","50","32190","27570"
"In post","2021","Declared disabled","Southend-on-Sea","Female","120","100","28900","28130"
"In post","2021","Declared disabled","Southend-on-Sea","Male","60","50","34720","31810"
"In post","2021","Declared disabled","Staffordshire CC","Female","270","250","29920","27570"
"In post","2021","Declared disabled","Staffordshire CC","Male","200","190","30350","27570"
"In post","2021","Declared disabled","Stoke-on-Trent","Female","140","130","25000","21010"
"In post","2021","Declared disabled","Stoke-on-Trent","Male","80","70","25580","22260"
"In post","2021","Declared disabled","Suffolk","Female","240","220","27350","27570"
"In post","2021","Declared disabled","Suffolk","Male","170","160","28890","27570"
"In post","2021","Declared disabled","Sunderland","Female","380","310","25310","21440"
"In post","2021","Declared disabled","Sunderland","Male","160","140","24970","21440"
"In post","2021","Declared disabled","Swansea","Female","630","510","23780","21590"
"In post","2021","Declared disabled","Swansea","Male","320","290","27230","21590"
"In post","2021","Declared disabled","Swindon","Female","50","40","[c]","[c]"
"In post","2021","Declared disabled","Swindon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Telford and Wrekin","Female","150","130","30930","27570"
"In post","2021","Declared disabled","Telford and Wrekin","Male","90","90","33030","27570"
"In post","2021","Declared disabled","Thurrock","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Thurrock","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Torbay","Female","40","30","[c]","[c]"
"In post","2021","Declared disabled","Torbay","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tower Hamlets","Female","300","290","45410","38650"
"In post","2021","Declared disabled","Tower Hamlets","Male","220","210","46310","42070"
"In post","2021","Declared disabled","Tyneside","Female","1030","880","27050","25560"
"In post","2021","Declared disabled","Tyneside","Male","710","660","27620","23130"
"In post","2021","Declared disabled","Unknown","Female","120","110","30860","27570"
"In post","2021","Declared disabled","Unknown","Male","70","70","32220","27570"
"In post","2021","Declared disabled","Wakefield","Female","100","90","29920","27570"
"In post","2021","Declared disabled","Wakefield","Male","70","60","33300","31650"
"In post","2021","Declared disabled","Walsall","Female","60","50","25080","27570"
"In post","2021","Declared disabled","Walsall","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wandsworth","Female","60","60","30440","30030"
"In post","2021","Declared disabled","Wandsworth","Male","40","40","[c]","[c]"
"In post","2021","Declared disabled","Warrington","Female","150","130","28300","27570"
"In post","2021","Declared disabled","Warrington","Male","80","80","32620","29530"
"In post","2021","Declared disabled","Warwickshire","Female","110","100","26040","24660"
"In post","2021","Declared disabled","Warwickshire","Male","60","50","26190","23320"
"In post","2021","Declared disabled","West Cumbria","Female","80","60","25630","22690"
"In post","2021","Declared disabled","West Cumbria","Male","60","60","29960","27050"
"In post","2021","Declared disabled","West Essex","Female","50","40","29610","28450"
"In post","2021","Declared disabled","West Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Kent","Male","40","30","[c]","[c]"
"In post","2021","Declared disabled","West Lothian","Female","30","30","[c]","[c]"
"In post","2021","Declared disabled","West Lothian","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Northamptonshire","Female","100","90","25440","22920"
"In post","2021","Declared disabled","West Northamptonshire","Male","40","40","[c]","[c]"
"In post","2021","Declared disabled","West Surrey","Female","130","120","30080","29060"
"In post","2021","Declared disabled","West Surrey","Male","100","90","32640","29290"
"In post","2021","Declared disabled","West Sussex (North East)","Female","40","40","[c]","[c]"
"In post","2021","Declared disabled","West Sussex (North East)","Male","50","40","[c]","[c]"
"In post","2021","Declared disabled","West Sussex (South West)","Female","100","90","29080","27570"
"In post","2021","Declared disabled","West Sussex (South West)","Male","60","50","30120","27570"
"In post","2021","Declared disabled","Westminster","Female","2640","2520","45090","40220"
"In post","2021","Declared disabled","Westminster","Male","2060","2030","46760","41760"
"In post","2021","Declared disabled","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wiltshire","Female","380","350","33200","29360"
"In post","2021","Declared disabled","Wiltshire","Male","370","360","35890","33300"
"In post","2021","Declared disabled","Wirral","Female","250","200","25210","24020"
"In post","2021","Declared disabled","Wirral","Male","140","120","25060","21010"
"In post","2021","Declared disabled","Wolverhampton","Female","110","90","25010","27570"
"In post","2021","Declared disabled","Wolverhampton","Male","40","40","[c]","[c]"
