"Status","Year","Age","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Asian","Policy","570","560","36750","33960"
"In post","2021","20-29","Asian","Project Delivery","120","120","32860","32780"
"In post","2021","20-29","Asian","Property","30","30","[c]","[c]"
"In post","2021","20-29","Asian","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Science and Engineering","160","160","30070","28270"
"In post","2021","20-29","Asian","Security","30","30","[c]","[c]"
"In post","2021","20-29","Asian","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Statistics","60","60","35240","33910"
"In post","2021","20-29","Asian","Tax","340","330","29540","25560"
"In post","2021","20-29","Asian","Unknown","1760","1730","28230","27570"
"In post","2021","20-29","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Digital, Data and Technology","40","40","[c]","[c]"
"In post","2021","20-29","Black","Economics","40","40","[c]","[c]"
"In post","2021","20-29","Black","Finance","30","30","[c]","[c]"
"In post","2021","20-29","Black","Human Resources","40","40","[c]","[c]"
"In post","2021","20-29","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Legal","40","40","[c]","[c]"
"In post","2021","20-29","Black","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Operational Delivery","650","640","26840","25630"
"In post","2021","20-29","Black","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Other","70","70","28470","27350"
"In post","2021","20-29","Black","Planning","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Policy","260","260","34860","33570"
"In post","2021","20-29","Black","Project Delivery","50","50","35450","34540"
"In post","2021","20-29","Black","Property","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Science and Engineering","60","60","27660","27540"
"In post","2021","20-29","Black","Security","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Tax","60","60","29960","29570"
"In post","2021","20-29","Black","Unknown","690","680","29690","31060"
"In post","2021","20-29","Black","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Economics","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Legal","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Operational Delivery","50","50","27140","24970"
"In post","2021","20-29","Chinese","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Other","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Planning","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Policy","50","50","[c]","[c]"
"In post","2021","20-29","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Property","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Security","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Tax","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Unknown","30","30","[c]","[c]"
"In post","2021","20-29","Chinese","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","Communications","30","30","[c]","[c]"
"In post","2021","20-29","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","Digital, Data and Technology","50","40","[c]","[c]"
"In post","2021","20-29","Mixed","Economics","60","60","39340","34890"
"In post","2021","20-29","Mixed","Finance","30","30","[c]","[c]"
"In post","2021","20-29","Mixed","Human Resources","40","40","[c]","[c]"
"In post","2021","20-29","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","Legal","40","40","[c]","[c]"
"In post","2021","20-29","Mixed","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","Operational Delivery","630","610","26550","25450"
"In post","2021","20-29","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","Other","70","70","28360","26950"
"In post","2021","20-29","Mixed","Planning","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","Policy","340","330","38110","34710"
"In post","2021","20-29","Mixed","Project Delivery","60","60","33390","33300"
"In post","2021","20-29","Mixed","Property","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","Science and Engineering","70","70","29030","27790"
"In post","2021","20-29","Mixed","Security","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","Tax","60","50","30010","31810"
"In post","2021","20-29","Mixed","Unknown","570","560","28660","27570"
"In post","2021","20-29","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Operational Delivery","130","120","27350","25560"
"In post","2021","20-29","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Policy","90","80","37760","35070"
"In post","2021","20-29","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Unknown","130","130","30440","31060"
"In post","2021","20-29","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Digital, Data and Technology","50","50","34510","32910"
"In post","2021","20-29","Undeclared","Economics","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Finance","30","30","[c]","[c]"
"In post","2021","20-29","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Legal","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Operational Delivery","510","490","26440","25290"
"In post","2021","20-29","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Other","60","50","30150","27510"
"In post","2021","20-29","Undeclared","Planning","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Policy","180","180","39330","36500"
"In post","2021","20-29","Undeclared","Project Delivery","50","50","35180","31950"
"In post","2021","20-29","Undeclared","Property","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Science and Engineering","110","110","30730","28900"
"In post","2021","20-29","Undeclared","Security","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Tax","40","30","[c]","[c]"
"In post","2021","20-29","Undeclared","Unknown","270","260","29580","27570"
"In post","2021","20-29","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Commercial","170","170","31900","29550"
"In post","2021","20-29","Unknown","Communications","230","230","34020","32120"
"In post","2021","20-29","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Digital, Data and Technology","570","570","32700","31810"
"In post","2021","20-29","Unknown","Economics","260","260","35690","33880"
"In post","2021","20-29","Unknown","Finance","280","270","31360","30420"
"In post","2021","20-29","Unknown","Human Resources","160","160","29130","27270"
"In post","2021","20-29","Unknown","Intelligence Analysis","100","100","39970","37000"
"In post","2021","20-29","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","International Trade","160","160","38280","34980"
"In post","2021","20-29","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Legal","280","280","29590","26550"
"In post","2021","20-29","Unknown","Medicine","30","30","[c]","[c]"
"In post","2021","20-29","Unknown","Operational Delivery","7330","7190","24370","22850"
"In post","2021","20-29","Unknown","Operational Research","50","50","34820","34540"
"In post","2021","20-29","Unknown","Other","780","770","28750","28650"
"In post","2021","20-29","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Policy","1590","1580","38100","34710"
"In post","2021","20-29","Unknown","Project Delivery","330","330","33680","32620"
"In post","2021","20-29","Unknown","Property","170","160","28550","26560"
"In post","2021","20-29","Unknown","Psychology","60","60","26360","26850"
"In post","2021","20-29","Unknown","Science and Engineering","330","330","27790","28560"
"In post","2021","20-29","Unknown","Security","300","300","26490","25680"
"In post","2021","20-29","Unknown","Social Research","60","60","32550","30130"
"In post","2021","20-29","Unknown","Statistics","110","110","32720","31800"
"In post","2021","20-29","Unknown","Tax","1760","1720","24060","20140"
"In post","2021","20-29","Unknown","Unknown","4570","4520","29570","28000"
"In post","2021","20-29","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","White","Commercial","570","570","30450","29550"
"In post","2021","20-29","White","Communications","490","480","34300","33120"
"In post","2021","20-29","White","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","White","Counter Fraud","40","40","[c]","[c]"
"In post","2021","20-29","White","Digital, Data and Technology","1050","1050","33310","31810"
"In post","2021","20-29","White","Economics","670","670","38170","34200"
"In post","2021","20-29","White","Finance","700","690","32720","30100"
"In post","2021","20-29","White","Human Resources","740","740","31230","29060"
"In post","2021","20-29","White","Intelligence Analysis","380","380","31980","29250"
"In post","2021","20-29","White","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","20-29","White","International Trade","210","210","38290","38040"
"In post","2021","20-29","White","Knowledge and Information Management","210","210","27870","26670"
"In post","2021","20-29","White","Legal","740","740","34890","31810"
"In post","2021","20-29","White","Medicine","100","90","28930","27420"
"In post","2021","20-29","White","Operational Delivery","16610","16280","25480","24880"
"In post","2021","20-29","White","Operational Research","250","250","34200","32600"
"In post","2021","20-29","White","Other","1480","1450","27140","25170"
"In post","2021","20-29","White","Planning","[c]","[c]","[c]","[c]"
"In post","2021","20-29","White","Policy","4500","4480","38910","35430"
"In post","2021","20-29","White","Project Delivery","1430","1420","32420","31600"
"In post","2021","20-29","White","Property","390","390","28280","26670"
"In post","2021","20-29","White","Psychology","270","270","27880","27380"
"In post","2021","20-29","White","Science and Engineering","2000","1980","28910","28650"
"In post","2021","20-29","White","Security","670","670","26520","25680"
"In post","2021","20-29","White","Social Research","320","320","36430","34930"
"In post","2021","20-29","White","Statistics","430","430","35250","33260"
"In post","2021","20-29","White","Tax","1470","1440","29330","25560"
"In post","2021","20-29","White","Unknown","9680","9530","27850","27570"
"In post","2021","20-29","White","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Asian","Commercial","60","50","37100","36500"
"In post","2021","30-39","Asian","Communications","60","60","39860","37340"
"In post","2021","30-39","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Asian","Digital, Data and Technology","290","290","42540","39390"
"In post","2021","30-39","Asian","Economics","40","40","[c]","[c]"
"In post","2021","30-39","Asian","Finance","190","190","40650","38030"
"In post","2021","30-39","Asian","Human Resources","120","120","35640","33450"
"In post","2021","30-39","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Asian","Intelligence Analysis","60","60","33740","30810"
