"Status","Year","Region_ITL1","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","London","Property","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","London","Property","Outer London - South","220","210","37720","35100"
"In post","2021","London","Property","Outer London - West and North West","180","160","36730","34570"
"In post","2021","London","Security","Inner London - East","70","70","38400","36580"
"In post","2021","London","Security","Inner London - West","950","940","42170","38330"
"In post","2021","London","Security","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","London","Security","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","London","Security","Outer London - West and North West","40","40","[c]","[c]"
"In post","2021","London","Unknown","Inner London - East","4240","3980","34470","31060"
"In post","2021","London","Unknown","Inner London - West","9410","9110","45970","41950"
"In post","2021","London","Unknown","Outer London - East and North East","2030","1870","30270","31060"
"In post","2021","London","Unknown","Outer London - South","6170","5840","37430","31880"
"In post","2021","London","Unknown","Outer London - West and North West","5120","4680","31600","31060"
"In post","2021","North East (England)","Analysis","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Analysis","Tees Valley and Durham","30","30","[c]","[c]"
"In post","2021","North East (England)","Commercial","Northumberland and Tyne and Wear","50","50","42260","41090"
"In post","2021","North East (England)","Commercial","Tees Valley and Durham","50","50","51870","50760"
"In post","2021","North East (England)","Communications","Northumberland and Tyne and Wear","1510","1430","27930","25560"
"In post","2021","North East (England)","Communications","Tees Valley and Durham","30","30","[c]","[c]"
"In post","2021","North East (England)","Counter Fraud","Northumberland and Tyne and Wear","530","510","32100","31810"
"In post","2021","North East (England)","Counter Fraud","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Debt","Northumberland and Tyne and Wear","570","530","21520","20140"
"In post","2021","North East (England)","Debt","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Digital, Data & Technology","Northumberland and Tyne and Wear","670","650","39010","37410"
"In post","2021","North East (England)","Digital, Data & Technology","Tees Valley and Durham","100","100","37020","36960"
"In post","2021","North East (England)","Finance","Northumberland and Tyne and Wear","350","330","36310","31810"
"In post","2021","North East (England)","Finance","Tees Valley and Durham","80","80","40060","36780"
"In post","2021","North East (England)","Grants Management","Northumberland and Tyne and Wear","260","240","25390","21050"
"In post","2021","North East (England)","Human Resources","Northumberland and Tyne and Wear","560","510","27990","25170"
"In post","2021","North East (England)","Human Resources","Tees Valley and Durham","60","50","33810","30640"
"In post","2021","North East (England)","Internal Audit","Northumberland and Tyne and Wear","40","30","[c]","[c]"
"In post","2021","North East (England)","Internal Audit","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Legal","Northumberland and Tyne and Wear","320","290","37440","31810"
"In post","2021","North East (England)","Legal","Tees Valley and Durham","180","160","40830","41250"
"In post","2021","North East (England)","No function","Northumberland and Tyne and Wear","7530","6480","25580","21440"
"In post","2021","North East (England)","No function","Tees Valley and Durham","4840","4460","28550","27130"
"In post","2021","North East (England)","Project Delivery","Northumberland and Tyne and Wear","1070","1010","39730","38630"
"In post","2021","North East (England)","Project Delivery","Tees Valley and Durham","50","50","39380","36780"
"In post","2021","North East (England)","Property","Northumberland and Tyne and Wear","240","220","33360","30880"
"In post","2021","North East (England)","Property","Tees Valley and Durham","320","300","26030","21100"
"In post","2021","North East (England)","Security","Northumberland and Tyne and Wear","50","40","[c]","[c]"
"In post","2021","North East (England)","Security","Tees Valley and Durham","50","50","34820","32700"
"In post","2021","North East (England)","Unknown","Northumberland and Tyne and Wear","7590","6780","27740","27570"
"In post","2021","North East (England)","Unknown","Tees Valley and Durham","3420","2980","24970","24880"
"In post","2021","North West (England)","Analysis","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Analysis","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Analysis","Greater Manchester","230","220","38120","33270"
"In post","2021","North West (England)","Analysis","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Analysis","Merseyside","120","110","40300","38630"
"In post","2021","North West (England)","Commercial","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Commercial","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Commercial","Greater Manchester","340","330","43500","38630"
"In post","2021","North West (England)","Commercial","Lancashire","70","60","49010","49700"
"In post","2021","North West (England)","Commercial","Merseyside","330","320","41850","35420"
"In post","2021","North West (England)","Communications","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Communications","Cumbria","70","60","28090","25880"
"In post","2021","North West (England)","Communications","Greater Manchester","500","490","29520","25560"
"In post","2021","North West (England)","Communications","Lancashire","30","30","[c]","[c]"
"In post","2021","North West (England)","Communications","Merseyside","100","90","38120","35030"
"In post","2021","North West (England)","Counter Fraud","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Counter Fraud","Greater Manchester","1100","1040","33120","31810"
"In post","2021","North West (England)","Counter Fraud","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Counter Fraud","Merseyside","560","520","32730","31810"
"In post","2021","North West (England)","Debt","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Debt","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Debt","Merseyside","310","290","22960","21440"
"In post","2021","North West (England)","Digital, Data & Technology","Cheshire","140","130","41990","41700"
"In post","2021","North West (England)","Digital, Data & Technology","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Digital, Data & Technology","Greater Manchester","370","360","40120","38630"
"In post","2021","North West (England)","Digital, Data & Technology","Lancashire","60","60","33420","31810"
"In post","2021","North West (England)","Digital, Data & Technology","Merseyside","290","280","37170","33300"
"In post","2021","North West (England)","Finance","Cheshire","30","30","[c]","[c]"
"In post","2021","North West (England)","Finance","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Finance","Greater Manchester","300","290","39840","36970"
"In post","2021","North West (England)","Finance","Lancashire","100","90","36650","32180"
"In post","2021","North West (England)","Finance","Merseyside","230","220","34310","31810"
"In post","2021","North West (England)","Grants Management","Cheshire","100","90","24740","24920"
"In post","2021","North West (England)","Grants Management","Cumbria","650","570","24000","21050"
"In post","2021","North West (England)","Grants Management","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Human Resources","Cheshire","70","60","42030","40080"
"In post","2021","North West (England)","Human Resources","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Human Resources","Greater Manchester","670","640","34140","31810"
"In post","2021","North West (England)","Human Resources","Lancashire","230","210","27750","26670"
"In post","2021","North West (England)","Human Resources","Merseyside","330","310","33890","30190"
"In post","2021","North West (England)","Internal Audit","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Internal Audit","Greater Manchester","30","30","[c]","[c]"
"In post","2021","North West (England)","Internal Audit","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Internal Audit","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Legal","Cheshire","50","40","[c]","[c]"
"In post","2021","North West (England)","Legal","Cumbria","50","40","[c]","[c]"
"In post","2021","North West (England)","Legal","Greater Manchester","640","590","41200","38630"
"In post","2021","North West (England)","Legal","Lancashire","310","290","37070","31810"
"In post","2021","North West (England)","Legal","Merseyside","410","390","39010","34480"
"In post","2021","North West (England)","No function","Cheshire","2410","2310","32220","31650"
"In post","2021","North West (England)","No function","Cumbria","610","560","27700","24920"
"In post","2021","North West (England)","No function","Greater Manchester","7670","7190","29410","25560"
"In post","2021","North West (England)","No function","Lancashire","4750","4300","27500","25560"
"In post","2021","North West (England)","No function","Merseyside","6240","5680","28890","25560"
"In post","2021","North West (England)","Project Delivery","Cheshire","50","50","37710","36460"
"In post","2021","North West (England)","Project Delivery","Cumbria","280","270","35460","33170"
"In post","2021","North West (England)","Project Delivery","Greater Manchester","570","550","41320","38630"
"In post","2021","North West (England)","Project Delivery","Lancashire","460","430","37420","33840"
"In post","2021","North West (England)","Project Delivery","Merseyside","620","600","39090","38630"
"In post","2021","North West (England)","Property","Cheshire","30","30","[c]","[c]"
"In post","2021","North West (England)","Property","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Property","Greater Manchester","230","220","37590","33250"
"In post","2021","North West (England)","Property","Lancashire","100","90","34070","32550"
"In post","2021","North West (England)","Property","Merseyside","160","150","31840","28130"
"In post","2021","North West (England)","Security","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Security","Cumbria","90","90","27810","23540"
"In post","2021","North West (England)","Security","Greater Manchester","80","80","33960","33300"
"In post","2021","North West (England)","Security","Lancashire","60","60","28580","23350"
"In post","2021","North West (England)","Security","Merseyside","60","60","25400","20920"
"In post","2021","North West (England)","Unknown","Cheshire","980","890","25520","27570"
"In post","2021","North West (England)","Unknown","Cumbria","280","240","26440","27570"
"In post","2021","North West (England)","Unknown","Greater Manchester","6960","6450","28300","27570"
"In post","2021","North West (England)","Unknown","Lancashire","7890","7150","27370","27570"
"In post","2021","North West (England)","Unknown","Merseyside","9700","8730","26070","25040"
"In post","2021","Northern Ireland","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Communications","Northern Ireland","30","30","[c]","[c]"
"In post","2021","Northern Ireland","Counter Fraud","Northern Ireland","400","370","31180","28130"
"In post","2021","Northern Ireland","Debt","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Finance","Northern Ireland","30","30","[c]","[c]"
"In post","2021","Northern Ireland","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Legal","Northern Ireland","30","30","[c]","[c]"
"In post","2021","Northern Ireland","No function","Northern Ireland","1770","1650","28890","25560"
"In post","2021","Northern Ireland","Project Delivery","Northern Ireland","80","70","39170","35000"
"In post","2021","Northern Ireland","Property","Northern Ireland","100","100","28950","27680"
"In post","2021","Northern Ireland","Security","Northern Ireland","400","390","21460","20310"
"In post","2021","Northern Ireland","Unknown","Northern Ireland","920","850","25440","22330"
"In post","2021","Overseas","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Commercial","Overseas","40","40","[c]","[c]"
"In post","2021","Overseas","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Finance","Overseas","30","30","[c]","[c]"
"In post","2021","Overseas","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","No function","Overseas","1800","1790","53100","53750"
"In post","2021","Overseas","Project Delivery","Overseas","640","640","55550","55620"
"In post","2021","Overseas","Property","Overseas","190","190","38980","36460"
"In post","2021","Overseas","Security","Overseas","130","130","39930","34450"
"In post","2021","Overseas","Unknown","Overseas","850","840","42540","40580"
"In post","2021","Scotland","Analysis","Eastern Scotland","50","50","[c]","[c]"
"In post","2021","Scotland","Analysis","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Analysis","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Commercial","Eastern Scotland","110","100","34090","29340"
"In post","2021","Scotland","Commercial","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Commercial","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Commercial","Southern Scotland","100","90","44820","43110"
"In post","2021","Scotland","Commercial","West Central Scotland","180","170","37020","33300"
"In post","2021","Scotland","Communications","Eastern Scotland","150","140","33200","31810"
"In post","2021","Scotland","Communications","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Communications","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Communications","West Central Scotland","40","40","[c]","[c]"
"In post","2021","Scotland","Counter Fraud","Eastern Scotland","230","220","31460","29570"
"In post","2021","Scotland","Counter Fraud","Southern Scotland","90","80","29310","28130"
"In post","2021","Scotland","Counter Fraud","West Central Scotland","530","480","30520","28130"
"In post","2021","Scotland","Debt","Eastern Scotland","620","580","21510","20140"
"In post","2021","Scotland","Debt","Southern Scotland","300","280","21760","20140"
"In post","2021","Scotland","Debt","West Central Scotland","520","440","22370","20140"
"In post","2021","Scotland","Digital, Data & Technology","Eastern Scotland","270","260","38870","35230"
"In post","2021","Scotland","Digital, Data & Technology","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Digital, Data & Technology","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Digital, Data & Technology","Southern Scotland","260","250","39070","34230"
"In post","2021","Scotland","Digital, Data & Technology","West Central Scotland","130","130","36870","33040"
"In post","2021","Scotland","Finance","Eastern Scotland","170","170","35540","33650"
"In post","2021","Scotland","Finance","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Finance","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Finance","Southern Scotland","150","140","36150","33930"
"In post","2021","Scotland","Finance","West Central Scotland","590","490","24650","21440"
"In post","2021","Scotland","Human Resources","Eastern Scotland","280","270","35200","33650"
"In post","2021","Scotland","Human Resources","Highlands and Islands","30","30","[c]","[c]"
"In post","2021","Scotland","Human Resources","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Human Resources","Southern Scotland","90","90","36980","33930"
"In post","2021","Scotland","Human Resources","West Central Scotland","640","600","25940","21580"
"In post","2021","Scotland","Internal Audit","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Internal Audit","Southern Scotland","40","40","[c]","[c]"
"In post","2021","Scotland","Internal Audit","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Legal","Eastern Scotland","1230","1140","33570","29350"
"In post","2021","Scotland","Legal","Highlands and Islands","110","90","32520","29350"
"In post","2021","Scotland","Legal","North Eastern Scotland","110","90","31560","22820"
"In post","2021","Scotland","Legal","Southern Scotland","260","240","34600","29350"
"In post","2021","Scotland","Legal","West Central Scotland","650","590","38680","32540"
"In post","2021","Scotland","No function","Eastern Scotland","4800","4510","30460","30080"
"In post","2021","Scotland","No function","Highlands and Islands","290","270","30230","29040"
"In post","2021","Scotland","No function","North Eastern Scotland","670","640","40860","33650"
"In post","2021","Scotland","No function","Southern Scotland","2060","1780","25460","21440"
"In post","2021","Scotland","No function","West Central Scotland","4610","4330","30110","28340"
"In post","2021","Scotland","Project Delivery","Eastern Scotland","420","400","39820","36780"
"In post","2021","Scotland","Project Delivery","Highlands and Islands","100","100","32980","30160"
"In post","2021","Scotland","Project Delivery","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Project Delivery","Southern Scotland","850","810","35640","33920"
"In post","2021","Scotland","Project Delivery","West Central Scotland","400","390","36720","33740"
